dataset,fold_id,src_skill_id,dst_skill_id,relation_type,directed,weight_x,support_count,source_split,source_fold,support_source,support_interaction_ids_hash,support_question_ids_hash,construction_method,threshold,confidence,created_at,weight_y
kdd2010,0,95,90,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,95,89,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,95,91,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,95,92,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,98,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,96,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,97,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,101,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,102,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,104,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,99,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,100,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,103,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,105,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,106,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,58,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,18,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,55,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,53,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,20,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,41,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,45,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,22,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,42,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,16,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,17,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,21,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,3,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,15,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,2,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,28,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,24,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,5,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.145439,1.0
kdd2010,0,19,26,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146437,1.0
kdd2010,0,19,1,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146437,1.0
kdd2010,0,19,29,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146437,1.0
kdd2010,0,19,10,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146458,1.0
kdd2010,0,19,56,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146458,1.0
kdd2010,0,19,35,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146458,1.0
kdd2010,0,19,36,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146458,1.0
kdd2010,0,19,4,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146458,1.0
kdd2010,0,19,34,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146508,1.0
kdd2010,0,19,33,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146508,1.0
kdd2010,0,19,38,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146555,1.0
kdd2010,0,19,8,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146555,1.0
kdd2010,0,19,14,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146555,1.0
kdd2010,0,19,49,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146555,1.0
kdd2010,0,19,13,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146555,1.0
kdd2010,0,19,107,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,23,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,40,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,11,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,9,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,44,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,31,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,12,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,30,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,59,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,57,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,39,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,27,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,82,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,94,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,25,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,48,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,50,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,61,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,51,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,43,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,32,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,62,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,37,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,63,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,66,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,65,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,75,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,78,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,79,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,77,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,70,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,67,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,72,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,73,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,81,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,68,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,76,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,74,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,80,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,69,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,64,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,71,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,46,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,85,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,84,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,88,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,83,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,86,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,87,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,90,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,89,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,91,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,19,92,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,96,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,97,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,101,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,102,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,104,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,99,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,100,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,103,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,105,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,106,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,58,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,18,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,55,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,53,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,20,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,41,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,45,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,22,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,42,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,16,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,17,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,21,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,3,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,15,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,2,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,28,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,24,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,5,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,26,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,1,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,29,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,10,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,56,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,35,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,36,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,4,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,34,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,33,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,38,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,8,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,14,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,49,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,13,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,107,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,23,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,40,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,11,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,9,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,44,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,31,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,12,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,30,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,59,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,57,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,39,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,27,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,82,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,94,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.146614,1.0
kdd2010,0,98,25,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,48,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,50,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,61,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,51,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,43,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,32,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,62,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,37,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,63,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,66,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,65,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,75,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,78,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,79,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,77,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,70,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,67,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,72,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,73,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,81,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,68,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,76,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,74,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,80,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,69,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,64,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,71,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,46,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.147614,1.0
kdd2010,0,98,85,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.148610,1.0
kdd2010,0,98,84,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.148610,1.0
kdd2010,0,98,88,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.148610,1.0
kdd2010,0,98,83,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.148610,1.0
